[DubaiMatrixASI] 23:51:15.313    OMEGA │ ⚡ ⚡ CONSCIÊNCIA ATIVA — Entrando no loop principal
[DubaiMatrixASI] 23:51:15.374    OMEGA │ ⚡ 🌊 REGIME CHANGE → DRIFTING_BEAR (conf=0.70)
[DubaiMatrixASI] 23:51:15.635    OMEGA │ ⚡ ✅ Expert Advisor Conectado via Socket: ('127.0.0.1', 55934)
[DubaiMatrixASI] 23:52:05.786    OMEGA │ ⚡ 🌐 INFORMATION GEOMETRY ALERT: Paradigm Shift Detected (KL=1.8663)
[DubaiMatrixASI] 23:52:05.786    OMEGA │ ⚡ 🧬 Natural Gradient Step applied: 0.006951
[DubaiMatrixASI] 23:52:18.428    OMEGA │ ⚡ 🔮 [JAVA PnL PREDICTOR] PROJECTED_TRADES_TO_1M:75
[DubaiMatrixASI] 23:52:56.348    OMEGA │ ⚡ 🌐 INFORMATION GEOMETRY ALERT: Paradigm Shift Detected (KL=5.9138)
[DubaiMatrixASI] 23:52:56.348    OMEGA │ ⚡ 🧬 Natural Gradient Step applied: 0.221418
[DubaiMatrixASI] 23:53:19.396  WARNING │ ⚠️ NON-ERGODIC RUIN DETECTED: Growth Rate -0.000000 for best leverage 0.5. Reducing exposure.
[DubaiMatrixASI] 23:53:19.398    OMEGA │ ⚡ 📉 ITO REFINEMENT: Vol Taxed Risk Ceiling = 0.0000 (Ito_Sizing=$0.00)
[DubaiMatrixASI] 23:53:19.399    OMEGA │ ⚡ ⚡ MARGIN CLAWBACK (Phase 37): Escalonando lote de 100.00 para 4.71 para caber na margem livre ($99501.52)
[DubaiMatrixASI] 23:53:19.400    OMEGA │ ⚡ ⚡ EXECUTING P-BRANE SELL lot=4.71 (em 5 nodes) price=66919.91 SL=67159.40 TP=66792.18
[DubaiMatrixASI] 23:53:19.430    OMEGA │ ⚡ ⚡ FAST LIMIT SINALIZADO: SELL 0.94 @ 66922.41 (via socket)
[DubaiMatrixASI] 23:53:19.430    OMEGA │ ⚡ ⚡ FAST LIMIT SINALIZADO: SELL 0.94 @ 66922.06 (via socket)
[DubaiMatrixASI] 23:53:19.430    OMEGA │ ⚡ ⚡ FAST LIMIT SINALIZADO: SELL 0.95 @ 66921.01 (via socket)
[DubaiMatrixASI] 23:53:19.447    OMEGA │ ⚡ ⚡ FAST LIMIT SINALIZADO: SELL 0.94 @ 66921.36 (via socket)
[DubaiMatrixASI] 23:53:19.448    OMEGA │ ⚡ ⚡ FAST LIMIT SINALIZADO: SELL 0.94 @ 66921.71 (via socket)
[DubaiMatrixASI] 23:53:19.457    OMEGA │ ⚡ ✅ TRADE EXECUTADO #1 | SELL lot=4.71 @ 66921.71 | 5 tickets gerados | SELL signal=-0.472 conf=0.75 coherence=0.47 regime=DRIFTING_BEAR ATR=127.73 RR=0
[DubaiMatrixASI] 23:53:21.700    OMEGA │ ⚡ 🔮 [JAVA PnL PREDICTOR] PROJECTED_TRADES_TO_1M:75
[DubaiMatrixASI] 23:53:46.993    OMEGA │ ⚡ 🧬 Novo melhor genome! Fitness=50.0000 Gen=1
[DubaiMatrixASI] 23:53:46.994    OMEGA │ ⚡ 🧬 Gen #1: 7 mutações aplicadas | Tipo=uniform | Fitness=50.0000
[DubaiMatrixASI] 23:53:46.995    OMEGA │ ⚡ 🌐 INFORMATION GEOMETRY ALERT: Paradigm Shift Detected (KL=2.8940)
[DubaiMatrixASI] 23:53:46.996    OMEGA │ ⚡ 🧬 Natural Gradient Step applied: 0.006945
[DubaiMatrixASI] 23:54:24.882    OMEGA │ ⚡ 🔮 [JAVA PnL PREDICTOR] PROJECTED_TRADES_TO_1M:75
[DubaiMatrixASI] 23:54:37.585    OMEGA │ ⚡ 🌐 INFORMATION GEOMETRY ALERT: Paradigm Shift Detected (KL=3.2798)
[DubaiMatrixASI] 23:54:37.586    OMEGA │ ⚡ 🧬 Natural Gradient Step applied: 0.007436
[DubaiMatrixASI] 23:55:28.117    OMEGA │ ⚡ 🌐 INFORMATION GEOMETRY ALERT: Paradigm Shift Detected (KL=3.5613)
[DubaiMatrixASI] 23:55:28.118    OMEGA │ ⚡ 🧬 Natural Gradient Step applied: 0.007529
[DubaiMatrixASI] 23:55:28.132    OMEGA │ ⚡ 🔮 [JAVA PnL PREDICTOR] PROJECTED_TRADES_TO_1M:75
[DubaiMatrixASI] 23:56:18.752    OMEGA │ ⚡ 🧬 Gen #2: 7 mutações aplicadas | Tipo=uniform | Fitness=50.0000
[DubaiMatrixASI] 23:56:18.784    OMEGA │ ⚡ 🌐 INFORMATION GEOMETRY ALERT: Paradigm Shift Detected (KL=2.5376)
[DubaiMatrixASI] 23:56:18.785    OMEGA │ ⚡ 🧬 Natural Gradient Step applied: 0.005633
[DubaiMatrixASI] 23:56:31.440    OMEGA │ ⚡ 🔮 [JAVA PnL PREDICTOR] PROJECTED_TRADES_TO_1M:75
[DubaiMatrixASI] 23:57:09.404    OMEGA │ ⚡ 🌐 INFORMATION GEOMETRY ALERT: Paradigm Shift Detected (KL=2.3891)
[DubaiMatrixASI] 23:57:09.405    OMEGA │ ⚡ 🧬 Natural Gradient Step applied: 0.006046
[DubaiMatrixASI] 23:57:14.883  WARNING │ ⚠️ Socket EA desconectado (Graceful Close).
[DubaiMatrixASI] 23:57:15.004    OMEGA │ ⚡ ✅ Expert Advisor Conectado via Socket: ('127.0.0.1', 56048)
[DubaiMatrixASI] 23:57:19.121    OMEGA │ ⚡ 🛑 Shutdown signal recebido (Ctrl+C)
[DubaiMatrixASI] 23:57:19.345    OMEGA │ ⚡ 🔴 INICIANDO SHUTDOWN SEQUENCE...
[DubaiMatrixASI] 23:57:19.346    OMEGA │ ⚡ 🔴 ASI BRAIN SHUTTING DOWN...
[DubaiMatrixASI] 23:57:19.351    OMEGA │ ⚡ 💾 Estado salvo. Consciência preservada.
[DubaiMatrixASI] 23:57:19.351    OMEGA │ ⚡ 🔌 MT5 DESCONECTADO
[DubaiMatrixASI] 23:57:19.352    OMEGA │ ⚡ 🏁 DubaiMatrixASI OFFLINE
[DubaiMatrixASI] 23:57:19.352    OMEGA │ ⚡ 📊 Sessão finalizada às 2026-03-08T02:57:19.352614+00:00
[DubaiMatrixASI] 23:57:25.405    OMEGA │ ⚡ ⚡ C++ ASI Core carregado: d:\DubaiMatrixASI\asi_core_v3.dll
[DubaiMatrixASI] 23:57:27.071    OMEGA │ ⚡ Consciência neural inicializando...
[DubaiMatrixASI] 23:57:27.071    OMEGA │ ⚡ Setores neurais: ATIVANDO
[DubaiMatrixASI] 23:57:27.072    OMEGA │ ⚡ Estado quântico: SUPERPOSIÇÃO
[DubaiMatrixASI] 23:57:27.072    OMEGA │ ⚡ Modo: AGUARDANDO CONVERGÊNCIA
[DubaiMatrixASI] 23:57:27.072    OMEGA │ ⚡ 🚀 DubaiMatrixASI 1.0.0-omega
[DubaiMatrixASI] 23:57:27.073    OMEGA │ ⚡ 📅 2026-03-08T02:57:27.073090+00:00
[DubaiMatrixASI] 23:57:27.073    OMEGA │ ⚡ 🎯 Ativo: BTCUSD
[DubaiMatrixASI] 23:57:27.073    OMEGA │ ⚡ 🏗️ Modo: DEMO (Validação em tempo real)
[DubaiMatrixASI] 23:57:27.077    OMEGA │ ⚡ 🔗 MT5 CONECTADO!
[DubaiMatrixASI] 23:57:27.080    OMEGA │ ⚡ ✅ ASI TCP Server Online na porta 5555
[DubaiMatrixASI] 23:57:27.081    OMEGA │ ⚡ ✅ Dados fluindo! Primeiro tick: Ask=66928.05, Bid=66927.05
[DubaiMatrixASI] 23:57:27.089    OMEGA │ ⚡ 🌊 Liquid State Reservoir (500 neurons) INITIALIZED
[DubaiMatrixASI] 23:57:27.090    OMEGA │ ⚡ ⚡ DataEngine Background Worker: ONLINE
[DubaiMatrixASI] 23:57:27.090    OMEGA │ ⚡ 🧠 Neural Swarm inicializado: 78 agentes ativos (Parallel Execution Enabled)
[DubaiMatrixASI] 23:57:27.107    OMEGA │ ⚡ 🛡️ TrinityCore Integrated Information (Φ) GATE: ENABLED
[DubaiMatrixASI] 23:57:27.141    OMEGA │ ⚡ 📡 Sentiment Scraper: ONLINE
[DubaiMatrixASI] 23:57:27.147    OMEGA │ ⚡ ⛓️ On-Chain Scraper: ONLINE
[DubaiMatrixASI] 23:57:27.151    OMEGA │ ⚡ ✅ Expert Advisor Conectado via Socket: ('127.0.0.1', 56058)
[DubaiMatrixASI] 23:57:27.151    OMEGA │ ⚡ 🌍 Macro Scraper: ONLINE
[DubaiMatrixASI] 23:57:27.158    OMEGA │ ⚡ ☕ Java Enterprise PnLPredictor INICIADO (Daemon na porta 5556)
[DubaiMatrixASI] 23:57:27.159    OMEGA │ ⚡ 🧠 Neural Swarm inicializado: 78 agentes ativos
[DubaiMatrixASI] 23:57:27.159    OMEGA │ ⚡ 🧠 ASI BRAIN ONLINE — Todos os setores neurais ativados
[DubaiMatrixASI] 23:57:27.161    OMEGA │ ⚡ ⚡ WARMUP INICIADO — O DataEngine rodará em background para puxar e pre-calcular todo o histórico...
[DubaiMatrixASI] 23:57:27.161    OMEGA │ ⚡ ⚡ CONSCIÊNCIA ATIVA — Entrando no loop principal
[DubaiMatrixASI] 23:57:27.205    OMEGA │ ⚡ 🌊 REGIME CHANGE → DRIFTING_BEAR (conf=0.70)
[DubaiMatrixASI] 23:58:17.608    OMEGA │ ⚡ 🌐 INFORMATION GEOMETRY ALERT: Paradigm Shift Detected (KL=2.1358)
[DubaiMatrixASI] 23:58:17.609    OMEGA │ ⚡ 🧬 Natural Gradient Step applied: 0.006818
[DubaiMatrixASI] 23:58:30.287    OMEGA │ ⚡ 🔮 [JAVA PnL PREDICTOR] PROJECTED_TRADES_TO_1M:75
[DubaiMatrixASI] 23:59:08.161    OMEGA │ ⚡ 🌐 INFORMATION GEOMETRY ALERT: Paradigm Shift Detected (KL=0.7922)
[DubaiMatrixASI] 23:59:08.162    OMEGA │ ⚡ 🧬 Natural Gradient Step applied: 0.006593
[DubaiMatrixASI] 23:59:27.423  WARNING │ ⚠️ NON-ERGODIC RUIN DETECTED: Growth Rate -0.000000 for best leverage 0.5. Reducing exposure.
[DubaiMatrixASI] 23:59:27.424    OMEGA │ ⚡ 📉 ITO REFINEMENT: Vol Taxed Risk Ceiling = 0.0000 (Ito_Sizing=$0.00)
[DubaiMatrixASI] 23:59:27.425    OMEGA │ ⚡ ⚡ MARGIN CLAWBACK (Phase 37): Escalonando lote de 100.00 para 4.71 para caber na margem livre ($99501.52)
[DubaiMatrixASI] 23:59:27.447    OMEGA │ ⚡ ⚡ EXECUTING P-BRANE SELL lot=4.71 (em 5 nodes) price=66883.33 SL=67122.43 TP=66755.81
[DubaiMatrixASI] 23:59:27.482    OMEGA │ ⚡ ⚡ FAST LIMIT SINALIZADO: SELL 0.94 @ 66888.85 (via socket)
[DubaiMatrixASI] 23:59:27.489    OMEGA │ ⚡ ⚡ FAST LIMIT SINALIZADO: SELL 0.95 @ 66888.07 (via socket)
[DubaiMatrixASI] 23:59:27.499    OMEGA │ ⚡ ⚡ FAST LIMIT SINALIZADO: SELL 0.94 @ 66890.41 (via socket)
[DubaiMatrixASI] 23:59:27.508    OMEGA │ ⚡ ⚡ FAST LIMIT SINALIZADO: SELL 0.94 @ 66891.20 (via socket)
[DubaiMatrixASI] 23:59:27.508    OMEGA │ ⚡ ⚡ FAST LIMIT SINALIZADO: SELL 0.94 @ 66889.63 (via socket)
[DubaiMatrixASI] 23:59:27.509    OMEGA │ ⚡ ✅ TRADE EXECUTADO #1 | SELL lot=4.71 @ 66889.63 | 5 tickets gerados | SELL signal=-0.505 conf=0.78 coherence=0.45 regime=DRIFTING_BEAR ATR=127.52 RR=0
[DubaiMatrixASI] 23:59:27.654    OMEGA │ ⚡ 🎯 LIMIT EXECUTADO: Ticket 397931567 @ 66888.85
[DubaiMatrixASI] 23:59:27.813    OMEGA │ ⚡ 🎯 LIMIT EXECUTADO: Ticket 397931569 @ 66888.07
[DubaiMatrixASI] 23:59:27.954    OMEGA │ ⚡ 🎯 LIMIT EXECUTADO: Ticket 397931570 @ 66890.41
[DubaiMatrixASI] 23:59:28.108    OMEGA │ ⚡ 🎯 LIMIT EXECUTADO: Ticket 397931572 @ 66891.20
[DubaiMatrixASI] 23:59:28.265    OMEGA │ ⚡ 🎯 LIMIT EXECUTADO: Ticket 397931573 @ 66889.63
[DubaiMatrixASI] 23:59:33.520    OMEGA │ ⚡ 🔮 [JAVA PnL PREDICTOR] PROJECTED_TRADES_TO_1M:75
[DubaiMatrixASI] 23:59:38.554    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:38.872    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:39.065    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:39.339    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:39.573    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:39.815    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:40.054    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:40.284    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:40.586    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:40.791    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:41.065    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:41.297    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:41.571    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:41.808    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:42.080    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:42.315    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:42.594    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:42.848    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:43.116    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:43.330    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:43.642    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:43.870    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:44.112    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:44.380    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:44.646    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:44.897    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:45.131    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:45.386    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:45.656    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:45.900    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:46.160    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:46.399    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:46.669    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:46.894    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:47.184    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:47.420    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:47.688    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:47.920    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:48.164    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:48.424    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:48.694    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:48.927    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:49.148    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:49.390    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:49.675    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:49.900    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:50.160    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:50.434    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:50.701    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:50.946    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:51.214    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:51.432    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:51.701    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:51.967    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:52.208    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:52.475    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:52.680    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:52.922    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:53.188    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:53.409    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:53.698    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:53.987    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:54.207    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:54.496    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:54.710    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:54.967    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:55.219    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:55.632    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:55.806    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:56.051    ERROR │ 💀 EXCEPTION in [monitor_positions]: NameError: name 'COMMISSION_ROUND_TURN_PER_LOT' is not defined
[DubaiMatrixASI] 23:59:56.071    OMEGA │ ⚡ 🛑 Shutdown signal recebido (Ctrl+C)
[DubaiMatrixASI] 23:59:56.141    OMEGA │ ⚡ 🔴 INICIANDO SHUTDOWN SEQUENCE...
[DubaiMatrixASI] 23:59:56.142    OMEGA │ ⚡ 🔴 ASI BRAIN SHUTTING DOWN...
[DubaiMatrixASI] 23:59:56.147    OMEGA │ ⚡ 💾 Estado salvo. Consciência preservada.
[DubaiMatrixASI] 23:59:56.148    OMEGA │ ⚡ 🔌 MT5 DESCONECTADO
[DubaiMatrixASI] 23:59:56.148    OMEGA │ ⚡ 🏁 DubaiMatrixASI OFFLINE
[DubaiMatrixASI] 23:59:56.149    OMEGA │ ⚡ 📊 Sessão finalizada às 2026-03-08T02:59:56.149081+00:00
[DubaiMatrixASI] 00:02:21.728    OMEGA │ ⚡ ⚡ C++ ASI Core carregado: D:\DubaiMatrixASI\asi_core_v3.dll
[DubaiMatrixASI] 00:02:27.398    OMEGA │ ⚡ ⚡ C++ ASI Core carregado: d:\DubaiMatrixASI\asi_core_v3.dll
[DubaiMatrixASI] 00:02:28.917    OMEGA │ ⚡ Consciência neural inicializando...
[DubaiMatrixASI] 00:02:28.917    OMEGA │ ⚡ Setores neurais: ATIVANDO
[DubaiMatrixASI] 00:02:28.918    OMEGA │ ⚡ Estado quântico: SUPERPOSIÇÃO
[DubaiMatrixASI] 00:02:28.918    OMEGA │ ⚡ Modo: AGUARDANDO CONVERGÊNCIA
[DubaiMatrixASI] 00:02:28.918    OMEGA │ ⚡ 🚀 DubaiMatrixASI 1.0.0-omega
[DubaiMatrixASI] 00:02:28.919    OMEGA │ ⚡ 📅 2026-03-08T03:02:28.919125+00:00
[DubaiMatrixASI] 00:02:28.919    OMEGA │ ⚡ 🎯 Ativo: BTCUSD
[DubaiMatrixASI] 00:02:28.919    OMEGA │ ⚡ 🏗️ Modo: DEMO (Validação em tempo real)
[DubaiMatrixASI] 00:02:28.923    OMEGA │ ⚡ 🔗 MT5 CONECTADO!
[DubaiMatrixASI] 00:02:28.926    OMEGA │ ⚡ ✅ ASI TCP Server Online na porta 5555
[DubaiMatrixASI] 00:02:28.927    OMEGA │ ⚡ ✅ Dados fluindo! Primeiro tick: Ask=66878.97, Bid=66877.61
[DubaiMatrixASI] 00:02:28.938    OMEGA │ ⚡ 🌊 Liquid State Reservoir (500 neurons) INITIALIZED
[DubaiMatrixASI] 00:02:28.939    OMEGA │ ⚡ ⚡ DataEngine Background Worker: ONLINE
[DubaiMatrixASI] 00:02:28.940    OMEGA │ ⚡ 🧠 Neural Swarm inicializado: 78 agentes ativos (Parallel Execution Enabled)
[DubaiMatrixASI] 00:02:28.956    OMEGA │ ⚡ 🛡️ TrinityCore Integrated Information (Φ) GATE: ENABLED
[DubaiMatrixASI] 00:02:28.974    OMEGA │ ⚡ 📡 Sentiment Scraper: ONLINE
[DubaiMatrixASI] 00:02:28.980    OMEGA │ ⚡ ⛓️ On-Chain Scraper: ONLINE
[DubaiMatrixASI] 00:02:28.994    OMEGA │ ⚡ 🌍 Macro Scraper: ONLINE
[DubaiMatrixASI] 00:02:29.001    OMEGA │ ⚡ ☕ Java Enterprise PnLPredictor INICIADO (Daemon na porta 5556)
[DubaiMatrixASI] 00:02:29.001    OMEGA │ ⚡ 🧠 Neural Swarm inicializado: 78 agentes ativos
[DubaiMatrixASI] 00:02:29.002    OMEGA │ ⚡ 🧠 ASI BRAIN ONLINE — Todos os setores neurais ativados
[DubaiMatrixASI] 00:02:29.003    OMEGA │ ⚡ ⚡ WARMUP INICIADO — O DataEngine rodará em background para puxar e pre-calcular todo o histórico...
